Employee ID,Full Legal Name,Business Unit,Job Title,Risk Score (%),Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Country,Gender,Base Salary,Is Manager,Number of Direct Reports,Attrition_Risk,Tenure_Years,Grade,Midpoint
10831,Asiman Kısakürek,Sales,Sales Representative,32.41,Active,On Leave,Annual Leave,,99.6375,1.8,MUD10831,asiman.kısakürek@beko.com,POS-672,sales representative,2022-06-18,2.3,sales representative,Employee,Regular,True,45.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-184,EMEA,5572,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2022-03-20,2022-03-20,2022-03-20,False,2022-03-20,3.0,14,2022-03-20,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1997-07-18,29,USA,Lake Vafirstad,(535)440 7896,PAY-10831,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1484,2588,UK,Male,119565,False,0,0,4.369609856262834,9,120000.0
10887,Özdil Erdoğan,Sales,Sales Representative,54.04,Active,Not on Leave,,,98.41416666666667,2.7,MUD10887,özdil.erdoğan@beko.com,POS-383,sales representative,2022-01-18,1.2,sales representative,Contingent Worker,Regular,True,80.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-124,EMEA,7751,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-87,,2022-01-06,2022-01-06,2022-01-06,False,2022-01-06,1.4,34,2022-01-06,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1969-04-20,57,USA,İhsanoğluview,(783)517 9838,PAY-10887,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1336,1781,Turkey,Female,118097,False,0,0,4.569472963723477,9,120000.0
10901,Ecegül Akar,Production,Operational Excellence Manager,31.66,Active,Not on Leave,,,101.98271604938272,3.5,MUD10901,ecegül.akar@beko.com,POS-985,operational excellence manager,2022-09-12,0.7,operational excellence manager,Contingent Worker,Regular,False,80.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-105,EMEA,4621,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-67,,2022-04-02,2022-04-02,2022-04-02,False,2022-04-02,8.1,11,2022-04-02,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1986-09-05,39,USA,Lake Nazendeville,0759 395 57 14,PAY-10901,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1249,1959,USA,Female,165212,True,4,0,4.334017796030117,7,162000.0
10920,Yalazabay Akçay,Production,Plant Director,32.49,Active,Not on Leave,,,97.79120095124851,2.1,MUD10920,yalazabay.akçay@beko.com,POS-148,plant director,2020-01-18,4.0,plant director,Contractor,Regular,True,80.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-171,EMEA,9851,CC-Production,Global -> EMEA,Professional,Corporate,Production,plant director,JC-5-39,,2019-09-26,2019-09-26,2019-09-26,False,2019-09-26,1.4,108,2019-09-26,,,,,,MUD9999,9999,General Manager,General Manager,Production Org,manager@beko.com,Turkey,Istanbul,2008-03-05,18,USA,Port Derkay,+90(380)169-3476x9123,PAY-10920,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,8921,880,1844,USA,Male,411212,True,9,0,6.850102669404517,5,420500.0
10936,Özdoğdu Dumanlı,Sales,Sales Representative,50.57,Active,Not on Leave,,,96.22916666666667,0.9,MUD10936,özdoğdu.dumanlı@beko.com,POS-165,sales representative,2025-01-18,4.1,sales representative,Contingent Worker,Regular,False,,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-108,EMEA,8685,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-91,,2024-02-11,2024-02-11,2024-02-11,False,2024-02-11,1.5,102,2024-02-11,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1988-03-13,38,Turkey,Büşranurland,+90 (706) 4857968,PAY-10936,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,727,1884,UK,Male,115475,False,0,0,2.4722792607802875,9,120000.0
10948,Gürcüye Bilir,Supply Chain,Supply Chain Director,28.03,Active,Not on Leave,,,89.5626634958383,1.1,MUD10948,gürcüye.bilir@beko.com,POS-517,supply chain director,2019-02-17,0.8,supply chain director,Contractor,Regular,False,45.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Supply Chain Org,ORG-134,EMEA,9046,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,supply chain director,JC-5-92,,2018-08-15,2018-08-15,2018-08-15,False,2018-08-15,4.7,30,2018-08-15,,,,,,MUD9999,9999,General Manager,General Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1985-09-13,40,UK,West Sezen,429 9 872,PAY-10948,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,6495,994,2275,UK,Female,376611,True,0,0,7.964407939767283,5,420500.0
10980,Işın Kısakürek,Sales,Sales Representative,32.41,Active,Not on Leave,,,95.6725,1.8,MUD10980,işın.kısakürek@beko.com,POS-876,sales representative,2022-06-23,1.3,sales representative,Employee,Regular,False,,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-182,EMEA,6631,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-15,,2021-09-29,2021-09-29,2021-09-29,False,2021-09-29,2.5,83,2021-09-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-11-09,35,UK,New Zemzem,+90(041)7707346,PAY-10980,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,694,1596,Turkey,Male,114807,False,0,0,4.8405201916495555,9,120000.0
10986,Celilay Eraslan,Sales,Senior Key Account Specialist,46.06,Active,Not on Leave,,,95.52283950617284,1.2,MUD10986,celilay.eraslan@beko.com,POS-168,senior key account specialist,2020-07-06,4.1,senior key account specialist,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-175,EMEA,3107,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,senior key account specialist,JC-7-20,,2019-10-28,2019-10-28,2019-10-28,False,2019-10-28,3.5,70,2019-10-28,,,,,,MUD9999,9999,Key Account Manager,Key Account Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-09-19,34,UK,Lake Özay,974 8 697,PAY-10986,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1235,2501,USA,Female,154747,False,0,0,6.76249144421629,7,162000.0
10994,Nevgin Akgündüz,Sales,Project Sales Manager,33.97,Active,Not on Leave,,,106.51733966745842,0.9,MUD10994,nevgin.akgündüz@beko.com,POS-534,project sales manager,2022-04-18,3.9,project sales manager,Contingent Worker,Regular,False,,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-149,EMEA,7442,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,project sales manager,JC-6-39,,2021-07-08,2021-07-08,2021-07-08,False,2021-07-08,3.2,35,2021-07-08,,,,,,MUD9999,9999,Project Sales (B2B) Channel Lead,Project Sales (B2B) Channel Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1970-12-30,55,Turkey,Şensoyport,+90(281)326-5984x503,PAY-10994,,Monthly,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,987,1929,USA,Female,224219,True,6,0,5.06776180698152,6,210500.0
11033,Hamiyet Ergül,Sales,Sales Representative,35.64,Active,Not on Leave,,,104.61666666666667,3.4,MUD11033,hamiyet.ergül@beko.com,POS-830,sales representative,2023-01-17,1.5,sales representative,Employee,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-188,EMEA,2604,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-59,,2022-01-28,2022-01-28,2022-01-28,False,2022-01-28,1.8,106,2022-01-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-08-06,53,USA,Yükselfurt,228 4 554,PAY-11033,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1323,1580,USA,Male,125540,False,0,0,4.509240246406571,9,120000.0
11045,Ülküm Çetin,Sales,Sales Representative,30.39,Active,On Leave,Annual Leave,,95.96833333333333,1.3,MUD11045,ülküm.çetin@beko.com,POS-442,sales representative,2018-02-09,2.2,sales representative,Employee,Regular,False,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-174,EMEA,1454,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-50,,2017-08-26,2017-08-26,2017-08-26,False,2017-08-26,1.3,79,2017-08-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1987-04-13,39,Turkey,New Erensoyborough,+90(721)090-7444x793,PAY-11045,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1311,1618,Turkey,Female,115162,False,0,0,8.933607118412047,9,120000.0
11049,Süner Erdoğan,Sales,Sales Representative,58.05,Active,Not on Leave,,,101.64333333333333,3.8,MUD11049,süner.erdoğan@beko.com,POS-754,sales representative,2024-03-29,3.1,sales representative,Employee,Regular,False,80.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-119,EMEA,6825,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-26,,2023-12-23,2023-12-23,2023-12-23,False,2023-12-23,7.3,78,2023-12-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-10-04,31,Turkey,Abdülhadiport,09351602695,PAY-11049,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,617,2212,Turkey,Female,121972,False,0,0,2.6091718001368926,9,120000.0
11072,Siti Ülker,Sales,Sales Representative,30.79,Active,Not on Leave,,,102.91333333333333,1.3,MUD11072,siti.ülker@beko.com,POS-260,sales representative,2018-01-26,2.1,sales representative,Contractor,Regular,True,,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-180,EMEA,2866,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-98,,2017-05-13,2017-05-13,2017-05-13,False,2017-05-13,4.8,28,2017-05-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-01-01,35,Turkey,Durduview,05328617805,PAY-11072,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,819,2255,USA,Female,123496,False,0,0,9.221081451060916,9,120000.0
11108,Abdurrahman Kısakürek,Leadership,General Manager,49.0,Active,Not on Leave,,,105.33960897900072,3.1,MUD11108,abdurrahman.kısakürek@beko.com,POS-825,general manager,2026-05-10,4.2,general manager,Contractor,Regular,False,45.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Leadership Org,ORG-182,EMEA,8169,CC-Leadership,Global -> EMEA,Professional,Corporate,Leadership,general manager,JC-4-86,,2026-02-15,2026-02-15,2026-02-15,False,2026-02-15,3.9,97,2026-02-15,,,,,,MUD9999,9999,EMEA Area GM,EMEA Area GM,Leadership Org,manager@beko.com,Turkey,Istanbul,1999-11-06,26,Türkiye,West Abdulgazifort,+90(128)061-9907x466,PAY-11108,,Monthly,4,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,2992,1080,2096,Turkey,Male,727370,True,0,0,0.459958932238193,4,690500.0
11126,Halidun Sezer,Supply Chain,Supply Chain Director,43.43,Active,On Leave,Annual Leave,,87.69060642092747,3.4,MUD11126,halidun.sezer@beko.com,POS-323,supply chain director,2020-12-16,2.5,supply chain director,Employee,Regular,True,40.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Supply Chain Org,ORG-162,EMEA,5754,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,supply chain director,JC-5-36,,2020-04-13,2020-04-13,2020-04-13,False,2020-04-13,1.9,45,2020-04-13,,,,,,MUD9999,9999,General Manager,General Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1968-07-03,58,Turkey,Yükselport,(052)194 0504,PAY-11126,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,9583,1095,1083,Turkey,Male,368739,True,4,0,6.3025325119780975,5,420500.0
11129,Çolpan Şensoy,Production,Maintenance Planner,40.27,Active,On Leave,Annual Leave,,107.44722222222222,1.6,MUD11129,çolpan.şensoy@beko.com,POS-636,maintenance planner,2022-10-06,1.7,maintenance planner,Contractor,Regular,False,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-157,EMEA,5906,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance planner,JC-8-74,,2022-07-09,2022-07-09,2022-07-09,False,2022-07-09,2.5,28,2022-07-09,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1974-03-16,52,USA,Sernurstad,+90(131)984-4496x163,PAY-11129,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1326,2622,Turkey,Female,154724,False,0,0,4.0657084188911705,8,144000.0
11136,Vacibe Akdeniz,Sales,Sales Representative,70.19,Active,On Leave,Annual Leave,,97.40666666666667,4.9,MUD11136,vacibe.akdeniz@beko.com,POS-615,sales representative,2026-10-17,4.4,sales representative,Employee,Regular,True,45.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-141,EMEA,6488,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-11,,2026-04-09,2026-04-09,2026-04-09,False,2026-04-09,7.0,70,2026-04-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1983-05-11,43,Türkiye,Lake Sanavberport,0507-296 2901,PAY-11136,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,663,2372,UK,Female,116888,False,0,0,0.31485284052019163,9,120000.0
11141,Tercan Akçay,Sales,Regional Field Sales Lead,24.27,Active,Not on Leave,,,102.08209876543211,2.4,MUD11141,tercan.akçay@beko.com,POS-559,regional field sales lead,2020-05-26,1.9,regional field sales lead,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-123,EMEA,2062,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales lead,JC-7-26,,2019-11-03,2019-11-03,2019-11-03,False,2019-11-03,8.1,119,2019-11-03,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1997-12-22,28,USA,West Örikside,08702785379,PAY-11141,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,733,1200,Turkey,Male,165373,True,3,0,6.746064339493498,7,162000.0
11148,Hariz Durdu,Sales,Sales Representative,32.52,Active,Not on Leave,,,96.17999999999999,1.3,MUD11148,hariz.durdu@beko.com,POS-750,sales representative,2026-11-28,2.3,sales representative,Contingent Worker,Regular,True,45.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-146,EMEA,7265,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-65,,2026-04-14,2026-04-14,2026-04-14,False,2026-04-14,5.1,56,2026-04-14,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2001-08-16,24,USA,East Sehelport,+90(475)0004584,PAY-11148,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,921,2755,Turkey,Female,115416,False,0,0,0.30116358658453113,9,120000.0
11175,Akınal Arslan,Supply Chain,Production Planning Manager,38.59,Active,Not on Leave,,,98.28703703703704,2.6,MUD11175,akınal.arslan@beko.com,POS-299,production planning manager,2019-04-26,2.7,production planning manager,Contingent Worker,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Supply Chain Org,ORG-179,EMEA,1164,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,production planning manager,JC-7-87,,2018-06-22,2018-06-22,2018-06-22,False,2018-06-22,4.6,22,2018-06-22,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1961-08-23,64,Türkiye,North Ağmur,(626)070 2474,PAY-11175,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1354,2940,Turkey,Female,159225,True,9,0,8.112251882272416,7,162000.0
11227,Kanpulat Ülker,Production,Maintenance Specialist,50.6,Active,On Leave,Annual Leave,,98.78666666666666,2.5,MUD11227,kanpulat.ülker@beko.com,POS-573,maintenance specialist,2020-04-18,3.6,maintenance specialist,Contractor,Regular,True,45.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-149,EMEA,9657,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance specialist,JC-9-37,,2020-02-06,2020-02-06,2020-02-06,False,2020-02-06,5.2,35,2020-02-06,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1964-12-10,61,Turkey,Şemsinisaside,+90(525)604-8992x466,PAY-11227,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1471,2187,Turkey,Male,118544,False,0,0,6.485968514715948,9,120000.0
11266,Algış Akar,Supply Chain,Senior Demand Planner,64.2,Active,Not on Leave,,,91.93580246913581,4.6,MUD11266,algış.akar@beko.com,POS-436,senior demand planner,2022-03-25,2.9,senior demand planner,Contractor,Regular,True,80.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Supply Chain Org,ORG-115,EMEA,4724,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,senior demand planner,JC-7-66,,2021-07-21,2021-07-21,2021-07-21,False,2021-07-21,2.8,109,2021-07-21,,,,,,MUD9999,9999,Demand Planning Manager,Demand Planning Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,2001-04-04,25,USA,Öcalanburgh,849 7 042,PAY-11266,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1360,2741,UK,Male,148936,False,0,0,5.032169746748802,7,162000.0
11329,Özay Durmuş,Sales,Sales Representative,32.38,Active,Not on Leave,,,104.82666666666667,1.9,MUD11329,özay.durmuş@beko.com,POS-201,sales representative,2021-06-15,2.5,sales representative,Contingent Worker,Regular,True,,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-146,EMEA,6431,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2021-06-08,2021-06-08,2021-06-08,False,2021-06-08,1.3,41,2021-06-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1984-04-01,42,USA,East Berran,+90(931)347-5619x617,PAY-11329,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1387,1303,Turkey,Female,125792,False,0,0,5.149897330595483,9,120000.0
11358,Tali Mansız,Legal,Legal Specialist,31.6,Active,Not on Leave,,,107.38263888888888,2.1,MUD11358,tali.mansız@beko.com,POS-588,legal specialist,2025-05-19,2.6,legal specialist,Employee,Regular,True,45.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Legal Org,ORG-151,EMEA,5529,CC-Legal,Global -> EMEA,Professional,Corporate,Legal,legal specialist,JC-8-22,,2024-09-18,2024-09-18,2024-09-18,False,2024-09-18,8.7,10,2024-09-18,,,,,,MUD9999,9999,Legal Counsel,Legal Counsel,Legal Org,manager@beko.com,Turkey,Istanbul,1990-03-10,36,UK,Dikenborough,+90(553)237-5083x9731,PAY-11358,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1189,2972,Turkey,Male,154631,False,0,0,1.8699520876112252,8,144000.0
11368,Dursadiye Bilgin,Sales,Sales Representative,32.53,Active,Not on Leave,,,100.76166666666666,3.2,MUD11368,dursadiye.bilgin@beko.com,POS-672,sales representative,2023-12-14,2.7,sales representative,Contractor,Regular,False,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-186,EMEA,7161,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-15,,2023-09-23,2023-09-23,2023-09-23,False,2023-09-23,2.6,54,2023-09-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1985-12-11,40,Türkiye,Durdushire,09945106838,PAY-11368,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1090,1646,Turkey,Male,120914,False,0,0,2.858316221765914,9,120000.0
11430,Gülter Akçay,Production,Lean Manager,46.41,Active,On Leave,Annual Leave,,97.2141975308642,1.5,MUD11430,gülter.akçay@beko.com,POS-633,lean manager,2027-01-24,4.5,lean manager,Employee,Regular,True,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-148,EMEA,4476,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-91,,2026-03-17,2026-03-17,2026-03-17,False,2026-03-17,9.6,98,2026-03-17,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1973-10-13,52,UK,New Besin,+90(705)6055738,PAY-11430,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,751,2699,USA,Male,157487,True,1,0,0.37782340862423,7,162000.0
11453,Abdülcemal Akçay,Sales,Sales Representative,48.8,Active,Not on Leave,,,102.58833333333332,1.7,MUD11453,abdülcemal.akçay@beko.com,POS-626,sales representative,2016-11-05,2.9,sales representative,Employee,Regular,True,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-188,EMEA,5372,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-98,,2016-09-04,2016-09-04,2016-09-04,False,2016-09-04,9.7,6,2016-09-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-11-30,57,USA,South Şehamet,+90(612)779-3333x5694,PAY-11453,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1416,2426,Turkey,Female,123106,False,0,0,9.908281998631075,9,120000.0
11457,Zelha Yılmaz,Supply Chain,Assistant Customer Service Specialist,27.88,Active,Not on Leave,,,97.63416666666667,2.3,MUD11457,zelha.yılmaz@beko.com,POS-993,assistant customer service specialist,2018-10-18,2.0,assistant customer service specialist,Employee,Regular,True,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Supply Chain Org,ORG-177,EMEA,9405,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,assistant customer service specialist,JC-9-89,,2017-10-30,2017-10-30,2017-10-30,False,2017-10-30,6.3,113,2017-10-30,,,,,,MUD9999,9999,Customer Service Specialist,Customer Service Specialist,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1978-05-15,48,UK,Lake Fidaye,+90 (435) 3542562,PAY-11457,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,955,1019,UK,Female,117161,False,0,0,8.75564681724846,9,120000.0
11484,Erginel Şener,Production,Maintenance Planner,62.64,Active,On Leave,Annual Leave,,102.62083333333334,3.9,MUD11484,erginel.şener@beko.com,POS-203,maintenance planner,2021-09-21,3.7,maintenance planner,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-137,EMEA,8744,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance planner,JC-8-40,,2021-09-03,2021-09-03,2021-09-03,False,2021-09-03,3.0,17,2021-09-03,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1977-08-23,48,Türkiye,Nesfeport,895 3 742,PAY-11484,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1242,2271,UK,Female,147774,False,0,0,4.91170431211499,8,144000.0
