Employee ID,Full Legal Name,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Job Title,Worker Type,Employee\ CW Type,Is International Assignee,Is Manager,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Country,Company Code,Company,Location,Business Unit,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Gender,Home Phones,Payroll ID,Legacy ID,Pay Group,Number of Direct Reports,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Base Salary,Car Allowance,Sports Allowance,Transportation Allowance
10030,üge hançer,Active,On Leave,Maternity Leave,,1.04,4.1,MUD10030,üge.hançer@beko.com,POS-340,legal director,2021-03-18,2.7,legal director,legal director,Employee,Regular,Yes,Yes,45.0,45,0,Day,Türkiye,BEKO01,Beko,Sütlüce,Legal,Operations,Legal Org,ORG-196,EMEA,3787,CC-Legal,Global -> EMEA,Professional,Corporate,Legal,legal director,JC-5-85,,2020-07-28,2020-07-28,2020-07-28,No,2020-07-28,1.1,29,2020-07-28,,,,,,MUD9999,9999,General Manager,General Manager,Legal Org,manager@beko.com,Turkey,Istanbul,1992-10-29,33,Türkiye,Ergülville,f,(902)578 4640,PAY-10030,,Monthly,6,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,436779,5588,1421,2059
10031,aysevim demir,Terminated,Not on Leave,,Retirement,0.95,1.7,MUD10031,aysevim.demir@beko.com,POS-441,sales representative,2019-09-26,2.1,sales representative,sales representative,Employee,Regular,Yes,No,,45,50,Day,USA,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-181,EMEA,9248,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-55,2025-09-15,2019-01-23,2019-01-23,2019-01-23,No,2019-01-23,2.6,115,2019-01-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1963-08-29,62,Türkiye,Port Hafıza,Male,0567 262 08 46,PAY-10031,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114344,0,1102,2134
10032,münif zengin,Terminated,Not on Leave,,Retirement,1.06,2.0,MUD10032,münif.zengin@beko.com,POS-774,six sigma specialist,2019-02-08,3.9,six sigma specialist,six sigma specialist,Contingent Worker,Regular,No,No,,45,100,Day,USA,BEKO01,Beko,Bolu,Production,Operations,Production Org,ORG-174,EMEA,3757,CC-Production,Global -> EMEA,Professional,Corporate,Production,six sigma specialist,JC-8-56,2022-07-18,2018-10-14,2018-10-14,2018-10-14,No,2018-10-14,8.5,20,2018-10-14,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1963-12-29,62,UK,Mengüçmouth,FEMALE,(196)282 2250,PAY-10032,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,152679,0,560,1468
10033,bengibay akçay,Active,Not on Leave,,,1.02,3.2,MUD10033,bengibay.akçay@beko.com,POS-873,sales representative,2017-07-24,1.0,sales representative,sales representative,Employee,Regular,No,No,40.0,45,0,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-113,EMEA,9737,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2016-11-23,2016-11-23,2016-11-23,No,2016-11-23,5.7,48,2016-11-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-06-12,50,Türkiye,Şazimefurt,F,0472 863 94 20,PAY-10033,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,122423,0,743,1570
10034,sümerya soylu,Active,Not on Leave,,,1.05,3.7,MUD10034,sümerya.soylu@beko.com,POS-192,data analyst,2019-09-22,2.6,data analyst,data analyst,Employee,Regular,No,No,45.0,45,100,Day,Turkey,BEKO01,Beko,Bolu,IT,Operations,IT Org,ORG-121,EMEA,3662,CC-IT,Global -> EMEA,Professional,Corporate,IT,data analyst,JC-8-41,,2018-09-22,2018-09-22,2018-09-22,No,2018-09-22,2.5,45,2018-09-22,,,,,,MUD9999,9999,Data & BI Manager,Data & BI Manager,IT Org,manager@beko.com,Turkey,Istanbul,1966-12-08,59,Turkey,Cangürport,Erkek,0900 966 27 02,PAY-10034,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,150711,0,1090,1968
10035,nurullah çetin,Active,Not on Leave,,,0.96,1.5,MUD10035,nurullah.çetin@beko.com,POS-519,workplace coordinator,2021-10-06,3.0,workplace coordinator,workplace coordinator,Contingent Worker,Regular,Yes,No,80.0,45,100,Day,Turkey,BEKO01,Beko,Bolu,EHS & Adminastrative Affairs,Operations,EHS & Adminastrative Affairs Org,ORG-151,EMEA,1004,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,workplace coordinator,JC-9-43,,2021-04-24,2021-04-24,2021-04-24,No,2021-04-24,1.3,106,2021-04-24,,,,,,MUD9999,9999,Administrative Affairs Manager,Administrative Affairs Manager,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1980-02-15,46,Türkiye,Aşirshire,F,(632)174 0039,PAY-10035,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,115545,0,599,2349
10036,afife ergül,Terminated,Not on Leave,,Lack of Promotion,1.08,3.8,MUD10036,afife.ergül@beko.com,POS-855,key account specialist,2020-11-09,3.1,key account specialist,key account specialist,Contractor,Regular,No,No,40.0,45,50,Day,UK,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-197,EMEA,2382,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,key account specialist,JC-8-83,2021-04-01,2020-10-26,2020-10-26,2020-10-26,No,2020-10-26,9.5,42,2020-10-26,,,,,,MUD9999,9999,Key Account Manager,Key Account Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1983-01-01,43,USA,East Ziyaettin,MALE,08922247119,PAY-10036,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,155890,0,555,2379
10037,serfinaz şensoy,Active,Not on Leave,,,1.03,4.4,MUD10037,serfinaz.şensoy@beko.com,POS-327,production planning manager,2017-08-22,1.3,production planning manager,production planning manager,Employee,Regular,No,Yes,40.0,45,50,Day,UK,BEKO01,Beko,Çayırova,Supply Chain,Operations,Supply Chain Org,ORG-148,EMEA,1094,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,production planning manager,JC-7-98,,2017-07-26,2017-07-26,2017-07-26,No,2017-07-26,1.6,115,2017-07-26,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1979-11-29,46,UK,South Akınalhaven,MALE,0770 564 61 60,PAY-10037,,Monthly,5,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,166236,0,1319,2764
10038,durdali yüksel,Terminated,Not on Leave,,Personal Reasons,0.97,5.6,MUD10038,durdali.yüksel@beko.com,POS-546,maintenance specialist,2018-08-06,0.1,maintenance specialist,maintenance specialist,Contractor,Regular,Yes,No,45.0,45,50,Day,Turkey,BEKO01,Beko,Istanbul,Production,Operations,Production Org,ORG-116,EMEA,7404,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance specialist,JC-9-46,2022-05-01,2018-07-01,2018-07-01,2018-07-01,No,2018-07-01,8.1,110,2018-07-01,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1986-04-30,40,Turkey,Lake Gülhisar,Kadın,(009)537 2346,PAY-10038,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116296,0,932,1375
10039,sağcan ertaş,Active,Not on Leave,,,1.01,3.3,MUD10039,sağcan.ertaş@beko.com,POS-192,sales representative,2019-04-07,0.7,sales representative,sales representative,Employee,Regular,No,No,45.0,45,0,Day,Türkiye,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-156,EMEA,7973,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-94,,2019-01-30,2019-01-30,2019-01-30,No,2019-01-30,8.0,5,2019-01-30,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2004-11-25,21,USA,Port Mucahit,f,+90 (336) 1094416,PAY-10039,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,121260,0,1327,2764
10040,hezniye sakarya,Active,On Leave,Maternity Leave,,0.95,2.9,MUD10040,hezniye.sakarya@beko.com,POS-406,assistant project sales specialist,2017-03-11,2.8,assistant project sales specialist,assistant project sales specialist,Contractor,Regular,Yes,No,45.0,45,0,Day,Turkey,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-117,EMEA,4277,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,assistant project sales specialist,JC-9-22,,2017-02-01,2017-02-01,2017-02-01,No,2017-02-01,9.7,45,2017-02-01,,,,,,MUD9999,9999,Project Sales Specialist,Project Sales Specialist,Sales Org,manager@beko.com,Turkey,Istanbul,2008-07-20,18,Turkey,Ergülview,Kadın,0137-277 6857,PAY-10040,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114241,0,1492,1191
10041,necmettin aksu,Terminated,Not on Leave,,Lack of Promotion,1.0,4.1,MUD10041,necmettin.aksu@beko.com,POS-870,assistant e-commerce specialist,2020-12-16,4.7,assistant e-commerce specialist,assistant e-commerce specialist,Contingent Worker,Regular,No,No,,45,100,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-104,EMEA,7913,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,assistant e-commerce specialist,JC-9-98,2026-04-17,2020-08-24,2020-08-24,2020-08-24,No,2020-08-24,6.2,112,2020-08-24,,,,,,MUD9999,9999,E-Commerce Specialist,E-Commerce Specialist,Sales Org,manager@beko.com,Turkey,Istanbul,1983-09-10,42,USA,Port Onuker,M,0290-461 7551,PAY-10041,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,120570,0,1424,1120
10042,gürelcem kısakürek,Terminated,Not on Leave,,Personal Reasons,1.01,1.4,MUD10042,gürelcem.kısakürek@beko.com,POS-551,sales representative,2017-07-28,1.5,sales representative,sales representative,Contractor,Regular,No,No,,45,50,Day,UK,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-102,EMEA,2417,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-73,2021-09-16,2016-08-08,2016-08-08,2016-08-08,No,2016-08-08,5.0,16,2016-08-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1979-04-29,47,USA,East Sümeyye,F,0024 837 44 41,PAY-10042,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,121454,0,792,1866
10043,zehranur gül,Active,Not on Leave,,,1.05,5.2,MUD10043,zehranur.gül@beko.com,POS-887,sales representative,2027-02-22,2.6,sales representative,sales representative,Employee,Regular,Yes,No,45.0,45,0,Day,Turkey,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-163,EMEA,3756,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2026-07-16,2026-07-16,2026-07-16,No,2026-07-16,6.4,17,2026-07-16,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1987-04-06,39,UK,Uğurkanchester,m,(386)947 9025,PAY-10043,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,125770,0,998,1317
10044,kasim arslan,Active,Not on Leave,,,1.04,0.7,MUD10044,kasim.arslan@beko.com,POS-995,production supervisor,2019-05-02,1.7,production supervisor,production supervisor,Contractor,Regular,Yes,Yes,40.0,45,50,Day,UK,BEKO01,Beko,Sütlüce,Production,Operations,Production Org,ORG-137,EMEA,9782,CC-Production,Global -> EMEA,Professional,Corporate,Production,production supervisor,JC-8-57,,2018-10-05,2018-10-05,2018-10-05,No,2018-10-05,1.3,53,2018-10-05,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1963-05-24,63,Türkiye,South Eskinalp,M,890 4 723,PAY-10044,,Monthly,7,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,149766,0,562,2531
10045,tekbay yorulmaz,Active,Not on Leave,,,1.02,2.9,MUD10045,tekbay.yorulmaz@beko.com,POS-628,sales representative,2017-03-10,0.1,sales representative,sales representative,Contractor,Regular,No,No,80.0,45,100,Day,Türkiye,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-155,EMEA,5361,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-18,,2017-01-31,2017-01-31,2017-01-31,No,2017-01-31,3.2,2,2017-01-31,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1983-06-22,43,Turkey,North Müğbermouth,Female,08557421643,PAY-10045,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,122701,0,661,1116
10046,fermuta çorlu,Terminated,Not on Leave,,Retirement,0.92,2.5,MUD10046,fermuta.çorlu@beko.com,POS-704,senior tax specialist,2025-03-13,2.8,senior tax specialist,senior tax specialist,Employee,Regular,No,No,40.0,45,50,Day,Turkey,BEKO01,Beko,Gebze,Finance,Operations,Finance Org,ORG-177,EMEA,1262,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,senior tax specialist,JC-7-14,2025-07-28,2025-02-04,2025-02-04,2025-02-04,No,2025-02-04,1.6,41,2025-02-04,,,,,,MUD9999,9999,Tax Manager,Tax Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1963-11-16,62,USA,South Gülözge,MALE,+90 (460) 4761437,PAY-10046,,Monthly,0,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,148453,0,1191,2765
10047,nazlim gülen,Terminated,Not on Leave,,Lack of Promotion,0.98,5.6,MUD10047,nazlim.gülen@beko.com,POS-635,sales representative,2018-04-13,4.9,sales representative,sales representative,Contingent Worker,Regular,No,No,80.0,45,50,Day,Türkiye,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-133,EMEA,5518,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-37,2022-03-24,2017-10-12,2017-10-12,2017-10-12,No,2017-10-12,8.8,40,2017-10-12,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-04-27,23,Türkiye,Yorulmazfurt,Male,187 5 646,PAY-10047,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,118033,0,1092,2217
10048,asım mansız,Active,Not on Leave,,,1.03,2.4,MUD10048,asım.mansız@beko.com,POS-969,sales representative,2018-05-13,2.8,sales representative,sales representative,Contractor,Regular,Yes,No,80.0,45,100,Day,Türkiye,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-159,EMEA,3152,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-96,,2017-05-27,2017-05-27,2017-05-27,No,2017-05-27,9.1,65,2017-05-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-02-21,34,Turkey,İnönübury,MALE,815 4 185,PAY-10048,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123260,0,1035,1647
10049,rasul bilir,Terminated,Not on Leave,,Career Development,0.98,5.9,MUD10049,rasul.bilir@beko.com,POS-864,production planner,2023-06-07,4.1,production planner,production planner,Employee,Regular,Yes,No,40.0,45,50,Day,Türkiye,BEKO01,Beko,Gebze,Production,Operations,Production Org,ORG-177,EMEA,1549,CC-Production,Global -> EMEA,Professional,Corporate,Production,production planner,JC-8-17,2025-12-23,2023-04-13,2023-04-13,2023-04-13,No,2023-04-13,7.7,54,2023-04-13,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1975-09-01,50,Turkey,South Canan,MALE,0910 845 07 86,PAY-10049,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,140703,0,905,1268
10050,tagangül şensoy,Terminated,Not on Leave,,Work-Life Balance / Burnout,0.96,2.8,MUD10050,tagangül.şensoy@beko.com,POS-341,sales representative,2019-11-19,3.4,sales representative,sales representative,Contingent Worker,Regular,Yes,No,80.0,45,0,Day,Türkiye,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-146,EMEA,7748,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-64,2019-09-22,2019-08-01,2019-08-01,2019-08-01,No,2019-08-01,5.3,72,2019-08-01,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1975-10-06,50,Turkey,West Artanbury,F,07469833067,PAY-10050,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,115188,0,509,1938
10051,nüdret durdu,Active,Not on Leave,,,0.98,0.7,MUD10051,nüdret.durdu@beko.com,POS-760,sales representative,2027-04-19,2.4,sales representative,sales representative,Contingent Worker,Regular,Yes,No,40.0,45,50,Day,UK,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-156,EMEA,4456,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-12,,2026-07-18,2026-07-18,2026-07-18,No,2026-07-18,8.0,115,2026-07-18,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-02-07,62,USA,Güçlüville,F,+90(222)667-9419x0878,PAY-10051,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117492,0,1018,1543
10052,ertan i̇hsanoğlu,Active,Not on Leave,,,0.99,5.3,MUD10052,ertan.i̇hsanoğlu@beko.com,POS-762,production manager,2020-12-28,1.2,production manager,production manager,Contingent Worker,Regular,Yes,Yes,80.0,45,100,Day,UK,BEKO01,Beko,Gebze,Production,Operations,Production Org,ORG-164,EMEA,8059,CC-Production,Global -> EMEA,Professional,Corporate,Production,production manager,JC-7-52,,2020-01-27,2020-01-27,2020-01-27,No,2020-01-27,5.6,15,2020-01-27,,,,,,MUD9999,9999,Plant Director,Plant Director,Production Org,manager@beko.com,Turkey,Istanbul,1963-11-21,62,USA,New Tuyuğ,F,+90(673)9634289,PAY-10052,,Monthly,1,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,160009,0,878,1583
10053,gülel dumanlı,Active,Not on Leave,,,1.1,2.0,MUD10053,gülel.dumanlı@beko.com,POS-989,operational excellence manager,2025-08-19,3.2,operational excellence manager,operational excellence manager,Contractor,Regular,No,Yes,,45,100,Day,UK,BEKO01,Beko,Istanbul,Production,Operations,Production Org,ORG-164,EMEA,8890,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-61,,2024-12-02,2024-12-02,2024-12-02,No,2024-12-02,5.3,88,2024-12-02,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1994-05-10,32,UK,Lake Tekinermouth,MALE,+90(492)2170486,PAY-10053,,Monthly,1,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,178664,0,508,2367
10054,hümeyra hançer,Terminated,Not on Leave,,Health Reasons,0.97,1.9,MUD10054,hümeyra.hançer@beko.com,POS-883,production specialist,2025-12-18,2.9,production specialist,production specialist,Employee,Regular,No,No,40.0,45,0,Day,Turkey,BEKO01,Beko,Bolu,Production,Operations,Production Org,ORG-109,EMEA,9930,CC-Production,Global -> EMEA,Professional,Corporate,Production,production specialist,JC-9-61,2026-06-04,2025-11-25,2025-11-25,2025-11-25,No,2025-11-25,6.0,43,2025-11-25,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1965-07-23,61,USA,Yıldırımchester,m,320 1 629,PAY-10054,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116200,0,770,1236
10055,doğanalp korutürk,Active,Not on Leave,,,1.03,4.5,MUD10055,doğanalp.korutürk@beko.com,POS-792,sales representative,2022-11-23,1.6,sales representative,sales representative,Contractor,Regular,Yes,No,80.0,45,50,Day,Turkey,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-101,EMEA,8775,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,,2022-02-11,2022-02-11,2022-02-11,No,2022-02-11,1.8,5,2022-02-11,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-08-28,52,Turkey,Port Feyha,Kadın,+90 (982) 7182653,PAY-10055,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123909,0,715,2469
10056,uzbay bilir,Active,On Leave,Military Leave,,1.03,1.5,MUD10056,uzbay.bilir@beko.com,POS-891,maintenance engineer,2023-09-04,0.3,maintenance engineer,maintenance engineer,Employee,Regular,No,No,45.0,45,100,Day,Türkiye,BEKO01,Beko,Gebze,Production,Operations,Production Org,ORG-129,EMEA,8596,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance engineer,JC-8-21,,2023-06-17,2023-06-17,2023-06-17,No,2023-06-17,7.3,71,2023-06-17,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,2001-07-11,25,Turkey,Korutürktown,MALE,+90(649)426-9420x3983,PAY-10056,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,148561,0,1000,1514
10057,açıkel çorlu,Active,Not on Leave,,,0.96,5.7,MUD10057,açıkel.çorlu@beko.com,POS-189,sales representative,2023-11-14,4.6,sales representative,sales representative,Contingent Worker,Regular,No,No,80.0,45,100,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-186,EMEA,4889,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-51,,2022-12-05,2022-12-05,2022-12-05,No,2022-12-05,6.4,59,2022-12-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2000-05-24,26,Türkiye,Verdetown,Kadın,+90 (459) 9670692,PAY-10057,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114722,0,503,1683
10058,ermutlu şener,Terminated,Not on Leave,,Lack of Promotion,1.01,4.2,MUD10058,ermutlu.şener@beko.com,POS-448,sales representative,2026-10-11,1.7,sales representative,sales representative,Contractor,Regular,Yes,No,80.0,45,0,Day,Türkiye,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-168,EMEA,8195,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,2026-05-24,2026-05-20,2026-05-20,2026-05-20,No,2026-05-20,2.3,93,2026-05-20,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-05-04,58,Turkey,West Pirahmethaven,m,0438 843 02 17,PAY-10058,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,121239,0,1064,2445
10059,şuayp durmuş,Active,On Leave,Military Leave,,1.04,5.7,MUD10059,şuayp.durmuş@beko.com,POS-842,sales representative,2016-12-27,3.4,sales representative,sales representative,Contractor,Regular,Yes,No,80.0,45,0,Day,UK,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-168,EMEA,2829,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-63,,2016-09-05,2016-09-05,2016-09-05,No,2016-09-05,4.5,114,2016-09-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-03-13,62,UK,Zorlutown,Erkek,643 1 589,PAY-10059,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,125321,0,1425,1305
10060,hasret türk,Active,On Leave,Military Leave,,0.97,0.5,MUD10060,hasret.türk@beko.com,POS-984,sales representative,2025-10-29,1.5,sales representative,sales representative,Contractor,Regular,No,No,,45,50,Day,UK,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-196,EMEA,1848,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-23,,2024-12-05,2024-12-05,2024-12-05,No,2024-12-05,6.1,27,2024-12-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1988-07-18,38,USA,Şensoyview,Male,0815 037 01 70,PAY-10060,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116426,0,940,1261
10061,atatöre hançer,Active,Not on Leave,,,0.96,4.2,MUD10061,atatöre.hançer@beko.com,POS-713,sales representative,2020-11-16,2.6,sales representative,sales representative,Contractor,Regular,Yes,No,,45,50,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-119,EMEA,7754,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-90,,2020-03-25,2020-03-25,2020-03-25,No,2020-03-25,4.9,73,2020-03-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2005-05-16,21,Turkey,Atilhanmouth,M,+90(308)8081726,PAY-10061,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114653,0,1420,1732
