Employee ID,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Full Legal Name,Business Unit,Job Title,Country,Gender,Base Salary,Is Manager,Number of Direct Reports
10496,Active,Not on Leave,,,1.01,5.9,MUD10496,aran.sezgin@beko.com,POS-985,sales representative,2018-01-07,3.3,sales representative,Employee,Regular,False,,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-109,EMEA,6582,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2017-12-26,2017-12-26,2017-12-26,False,2017-12-26,0.6,118,2017-12-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1960-10-31,65,Türkiye,Akarborough,+90(855)982-1766x191,PAY-10496,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1081,2119,Aran Sezgin,Sales,Sales Representative,Turkey,Male,120685,False,0
10525,Terminated,Not on Leave,,Lack of Promotion,1.08,4.4,MUD10525,i̇ncifir.yıldırım@beko.com,POS-884,production engineer,2025-05-31,2.3,production engineer,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-170,EMEA,2039,CC-Production,Global -> EMEA,Professional,Corporate,Production,production engineer,JC-8-93,2025-04-20,2024-08-09,2024-08-09,2024-08-09,False,2024-08-09,2.3,96,2024-08-09,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1964-11-30,61,Türkiye,New Mahsunstad,+90(328)634-2556x3830,PAY-10525,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,841,2868,İNcifir Yıldırım,Production,Production Engineer,Turkey,Male,155092,False,0
10543,Active,Not on Leave,,,1.02,3.9,MUD10543,suat.eraslan@beko.com,POS-472,sales representative,2024-07-22,4.6,sales representative,Contingent Worker,Regular,False,45.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-144,EMEA,9569,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-67,,2023-07-23,2023-07-23,2023-07-23,False,2023-07-23,4.5,22,2023-07-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-04-13,53,Türkiye,North Minibe,289 3 654,PAY-10543,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,863,2185,Suat Eraslan,Sales,Sales Representative,Turkey,Male,122026,False,0
10615,Active,Not on Leave,,,0.93,1.5,MUD10615,güldünya.gülen@beko.com,POS-881,plant director,2025-01-27,0.1,plant director,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Production Org,ORG-125,EMEA,5799,CC-Production,Global -> EMEA,Professional,Corporate,Production,plant director,JC-5-90,,2024-02-25,2024-02-25,2024-02-25,False,2024-02-25,9.9,77,2024-02-25,,,,,,MUD9999,9999,General Manager,General Manager,Production Org,manager@beko.com,Turkey,Istanbul,1991-06-16,35,Turkey,Gülenchester,170 7 158,PAY-10615,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,4624,638,1917,Güldünya Gülen,Production,Plant Director,UK,Male,389143,True,2
10631,Active,Not on Leave,,,1.01,4.5,MUD10631,misra.sezer@beko.com,POS-286,sales representative,2026-07-25,1.1,sales representative,Contingent Worker,Regular,True,45.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-157,EMEA,1325,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-72,,2026-06-17,2026-06-17,2026-06-17,False,2026-06-17,8.2,25,2026-06-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1977-12-23,48,USA,Umutcanland,(122)946 2135,PAY-10631,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1098,2171,Misra Sezer,Sales,Sales Representative,Turkey,Female,121224,False,0
10638,Active,On Leave,Annual Leave,,0.99,1.4,MUD10638,abuzar.şensoy@beko.com,POS-166,sales representative,2026-06-23,1.1,sales representative,Contractor,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-107,EMEA,2028,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-73,,2025-06-27,2025-06-27,2025-06-27,False,2025-06-27,9.1,80,2025-06-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1993-05-23,33,USA,Şerefton,170 1 595,PAY-10638,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1272,1330,Abuzar Şensoy,Sales,Sales Representative,Turkey,Male,118611,False,0
10653,Terminated,Not on Leave,,Lack of Promotion,0.98,5.4,MUD10653,belkize.yorulmaz@beko.com,POS-112,sales representative,2023-08-11,4.4,sales representative,Employee,Regular,False,40.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-127,EMEA,3964,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-52,2023-02-21,2023-01-22,2023-01-22,2023-01-22,False,2023-01-22,0.9,35,2023-01-22,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1971-08-13,55,Turkey,South İlkbahar,576 9 277,PAY-10653,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,722,2046,Belkize Yorulmaz,Sales,Sales Representative,USA,Male,118134,False,0
10666,Terminated,Not on Leave,,Lack of Promotion,0.9,5.0,MUD10666,hidir.akçay@beko.com,POS-212,production planning manager,2021-09-01,4.5,production planning manager,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Supply Chain Org,ORG-187,EMEA,3536,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,production planning manager,JC-7-19,2022-11-30,2021-02-05,2021-02-05,2021-02-05,False,2021-02-05,8.3,74,2021-02-05,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,2001-07-21,25,USA,South Divan,00626042359,PAY-10666,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,797,2231,Hidir Akçay,Supply Chain,Production Planning Manager,USA,Female,146609,True,8
10710,Active,Not on Leave,,,1.0,2.7,MUD10710,abdülahat.durdu@beko.com,POS-525,sales representative,2020-10-26,0.7,sales representative,Contractor,Regular,False,45.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-195,EMEA,1121,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-50,,2020-02-19,2020-02-19,2020-02-19,False,2020-02-19,5.1,114,2020-02-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2007-12-28,18,USA,Çorluberg,+90 (988) 1927788,PAY-10710,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1164,1693,Abdülahat Durdu,Sales,Sales Representative,UK,Female,120103,False,0
10733,Active,On Leave,Annual Leave,,1.01,1.5,MUD10733,atgun.hayrioğlu@beko.com,POS-145,sales representative,2020-08-25,3.8,sales representative,Contingent Worker,Regular,False,45.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-176,EMEA,1800,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-10,,2020-05-17,2020-05-17,2020-05-17,False,2020-05-17,1.0,48,2020-05-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1962-07-09,64,UK,Okbayfurt,(515)848 2669,PAY-10733,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,978,1053,Atgun Hayrioğlu,Sales,Sales Representative,UK,Male,121121,False,0
10776,Active,Not on Leave,,,0.99,5.8,MUD10776,şennur.zengin@beko.com,POS-961,sales representative,2020-12-19,4.4,sales representative,Contractor,Regular,True,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-178,EMEA,5719,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-32,,2020-10-19,2020-10-19,2020-10-19,False,2020-10-19,8.1,107,2020-10-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1978-01-15,48,Turkey,West Nurbanu,+90 (165) 0200024,PAY-10776,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1306,2459,Şennur Zengin,Sales,Sales Representative,Turkey,Male,119199,False,0
10779,Terminated,Not on Leave,,Personal Reasons,0.94,3.0,MUD10779,mestur.sezgin@beko.com,POS-164,regional field sales manager,2024-11-28,1.4,regional field sales manager,Employee,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-116,EMEA,4279,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-87,2025-01-25,2024-09-18,2024-09-18,2024-09-18,False,2024-09-18,3.7,38,2024-09-18,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1994-07-19,32,UK,Port Saçı,+90(491)0601836,PAY-10779,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1254,1273,Mestur Sezgin,Sales,Regional Field Sales Manager,UK,Male,135468,True,2
10780,Terminated,Not on Leave,,Career Development,1.01,2.2,MUD10780,refik.soylu@beko.com,POS-885,sales representative,2018-05-26,3.6,sales representative,Contractor,Regular,True,45.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-160,EMEA,7619,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-76,2022-08-27,2018-03-08,2018-03-08,2018-03-08,False,2018-03-08,2.6,30,2018-03-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1995-01-09,31,Turkey,Lake Azadeburgh,0577 545 84 72,PAY-10780,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,853,1049,Refik Soylu,Sales,Sales Representative,UK,Male,121588,False,0
10812,Terminated,Not on Leave,,Personal Reasons,1.03,0.7,MUD10812,i̇zel.yüksel@beko.com,POS-940,sales representative,2020-03-15,0.2,sales representative,Contractor,Regular,True,80.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-126,EMEA,7674,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-23,2021-03-16,2020-02-27,2020-02-27,2020-02-27,False,2020-02-27,7.3,22,2020-02-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1996-11-05,29,Türkiye,East Canan,052 3 045,PAY-10812,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1155,2668,İZel Yüksel,Sales,Sales Representative,USA,Female,123825,False,0
10816,Terminated,Not on Leave,,Lack of Promotion,1.03,3.4,MUD10816,yahşi.akçay@beko.com,POS-150,sales representative,2025-06-07,2.9,sales representative,Contingent Worker,Regular,False,,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-114,EMEA,3033,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-88,2026-04-27,2025-04-01,2025-04-01,2025-04-01,False,2025-04-01,7.4,109,2025-04-01,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-04-17,50,Turkey,Lake Nasiba,0075 360 51 17,PAY-10816,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,767,1642,Yahşi Akçay,Sales,Sales Representative,Turkey,Male,123639,False,0
10825,Active,Not on Leave,,,0.96,1.4,MUD10825,uluğbey.korutürk@beko.com,POS-298,sales representative,2018-08-02,4.9,sales representative,Employee,Regular,False,80.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-119,EMEA,8331,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-46,,2018-01-14,2018-01-14,2018-01-14,False,2018-01-14,8.4,10,2018-01-14,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1970-01-11,56,Türkiye,Tarhanland,+90(763)342-7203x886,PAY-10825,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,614,1286,Uluğbey Korutürk,Sales,Sales Representative,Turkey,Female,115256,False,0
10829,Active,Not on Leave,,,1.1,4.5,MUD10829,oguş.durdu@beko.com,POS-258,senior corporate communications specialist,2022-09-17,4.8,senior corporate communications specialist,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Corporate Communications & Affairs Org,ORG-197,EMEA,1998,CC-Corporate Communications & Affairs,Global -> EMEA,Professional,Corporate,Corporate Communications & Affairs,senior corporate communications specialist,JC-7-49,,2022-05-17,2022-05-17,2022-05-17,False,2022-05-17,8.7,36,2022-05-17,,,,,,MUD9999,9999,Corporate Communications Manager,Corporate Communications Manager,Corporate Communications & Affairs Org,manager@beko.com,Turkey,Istanbul,2008-01-06,18,UK,Dehashire,0714 724 63 01,PAY-10829,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1026,2590,Oguş Durdu,Corporate Communications & Affairs,Senior Corporate Communications Specialist,Turkey,Female,178582,False,0
10830,Active,Not on Leave,,,1.08,4.0,MUD10830,şayan.tevetoğlu@beko.com,POS-374,maintenance engineer,2022-06-26,1.7,maintenance engineer,Employee,Regular,True,40.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Production Org,ORG-116,EMEA,4337,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance engineer,JC-8-81,,2021-12-26,2021-12-26,2021-12-26,False,2021-12-26,5.9,29,2021-12-26,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,2006-10-31,19,USA,New Aylil,0833 912 18 70,PAY-10830,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,758,1358,Şayan Tevetoğlu,Production,Maintenance Engineer,USA,Male,155280,False,0
10836,Terminated,Not on Leave,,Career Development,1.0,2.2,MUD10836,şahat.durmuş@beko.com,POS-736,regional field sales manager,2019-07-02,4.6,regional field sales manager,Contingent Worker,Regular,False,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-151,EMEA,3610,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-59,2023-02-17,2018-08-09,2018-08-09,2018-08-09,False,2018-08-09,2.1,110,2018-08-09,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1987-03-05,39,USA,Çetintown,+90(386)888-9178x7915,PAY-10836,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1047,2486,Şahat Durmuş,Sales,Regional Field Sales Manager,Turkey,Female,144383,True,5
10849,Active,Not on Leave,,,1.02,4.0,MUD10849,nas.sakarya@beko.com,POS-497,six sigma specialist,2026-10-29,1.8,six sigma specialist,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-112,EMEA,1312,CC-Production,Global -> EMEA,Professional,Corporate,Production,six sigma specialist,JC-8-28,,2026-02-03,2026-02-03,2026-02-03,False,2026-02-03,1.0,1,2026-02-03,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,2008-06-05,18,Turkey,Suatmouth,022 0 695,PAY-10849,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1297,2039,Nas Sakarya,Production,Six Sigma Specialist,Turkey,Female,147161,False,0
10859,Active,Not on Leave,,,1.04,3.9,MUD10859,ozansü.ertaş@beko.com,POS-101,sales representative,2026-09-14,0.3,sales representative,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-156,EMEA,2876,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-21,,2026-06-01,2026-06-01,2026-06-01,False,2026-06-01,9.8,50,2026-06-01,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-04-20,23,Türkiye,Güngördübury,+90(023)621-9215x8189,PAY-10859,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1110,1258,Ozansü Ertaş,Sales,Sales Representative,Turkey,Male,125385,False,0
10862,Terminated,Not on Leave,,Lack of Promotion,1.11,4.3,MUD10862,bahittin.akçay@beko.com,POS-334,demand planning manager,2022-04-03,0.4,demand planning manager,Employee,Regular,False,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Supply Chain Org,ORG-117,EMEA,3547,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand planning manager,JC-7-17,2026-04-02,2022-02-03,2022-02-03,2022-02-03,False,2022-02-03,9.4,33,2022-02-03,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1990-02-07,36,USA,Cantezview,0743-281 1659,PAY-10862,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,630,2280,Bahittin Akçay,Supply Chain,Demand Planning Manager,UK,Female,179170,True,4
10872,Active,On Leave,Annual Leave,,1.0,3.0,MUD10872,önel.i̇hsanoğlu@beko.com,POS-165,automation engineer,2024-01-18,1.8,automation engineer,Contractor,Regular,True,45.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-155,EMEA,4418,CC-Production,Global -> EMEA,Professional,Corporate,Production,automation engineer,JC-8-45,,2023-11-11,2023-11-11,2023-11-11,False,2023-11-11,2.0,112,2023-11-11,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1997-11-15,28,UK,North Hükümdar,(450)809 5948,PAY-10872,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1485,2652,Önel İHsanoğlu,Production,Automation Engineer,Turkey,Male,144527,False,0
10876,Terminated,Not on Leave,,Lack of Promotion,0.99,3.2,MUD10876,gözel.bilir@beko.com,POS-617,sales representative,2020-12-13,3.1,sales representative,Contractor,Regular,True,40.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-158,EMEA,5255,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-44,2021-05-01,2020-03-17,2020-03-17,2020-03-17,False,2020-03-17,0.2,111,2020-03-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2007-02-12,19,Turkey,Yorulmazville,+90(320)865-2377x729,PAY-10876,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1256,2835,Gözel Bilir,Sales,Sales Representative,Turkey,Female,118577,False,0
10904,Active,Not on Leave,,,0.96,3.3,MUD10904,vargın.i̇nönü@beko.com,POS-757,sales representative,2025-04-23,1.3,sales representative,Contractor,Regular,True,,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-147,EMEA,4450,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-17,,2024-09-19,2024-09-19,2024-09-19,False,2024-09-19,3.0,4,2024-09-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1972-07-16,54,USA,East Müritshire,+90(472)303-4202x8471,PAY-10904,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,677,1569,Vargın İNönü,Sales,Sales Representative,Turkey,Male,114928,False,0
10945,Active,Not on Leave,,,0.97,3.6,MUD10945,rüknettin.çetin@beko.com,POS-635,sales representative,2026-09-27,3.6,sales representative,Employee,Regular,False,,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-113,EMEA,2359,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2025-11-03,2025-11-03,2025-11-03,False,2025-11-03,6.5,118,2025-11-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1981-01-02,45,UK,Lake Altoğan,08856811939,PAY-10945,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1035,1801,Rüknettin Çetin,Sales,Sales Representative,UK,Male,116619,False,0
10969,Terminated,Not on Leave,,Career Development,0.98,1.6,MUD10969,nevgin.gül@beko.com,POS-547,plant director,2023-04-02,3.0,plant director,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-134,EMEA,8357,CC-Production,Global -> EMEA,Professional,Corporate,Production,plant director,JC-5-15,2023-11-04,2022-11-01,2022-11-01,2022-11-01,False,2022-11-01,0.3,63,2022-11-01,,,,,,MUD9999,9999,General Manager,General Manager,Production Org,manager@beko.com,Turkey,Istanbul,2000-08-05,26,Türkiye,North Muhip,+90(654)622-0212x3720,PAY-10969,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,3887,785,2106,Nevgin Gül,Production,Plant Director,UK,Female,411936,True,0
10976,Active,Not on Leave,,,1.14,0.6,MUD10976,günaydin.akça@beko.com,POS-189,it director,2026-09-07,0.8,it director,Employee,Regular,False,45.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,IT Org,ORG-120,EMEA,2551,CC-IT,Global -> EMEA,Professional,Corporate,IT,it director,JC-5-81,,2025-11-20,2025-11-20,2025-11-20,False,2025-11-20,0.1,9,2025-11-20,,,,,,MUD9999,9999,General Manager,General Manager,IT Org,manager@beko.com,Turkey,Istanbul,1977-02-11,49,Türkiye,New Zöhrehan,(181)612 5590,PAY-10976,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,2142,508,1603,Günaydin Akça,IT,IT Director,UK,Male,479254,True,0
10989,Active,On Leave,Annual Leave,,1.03,3.7,MUD10989,alpcan.durmuş@beko.com,POS-954,sales representative,2024-01-21,3.6,sales representative,Employee,Regular,False,45.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-119,EMEA,3126,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-35,,2023-06-26,2023-06-26,2023-06-26,False,2023-06-26,1.6,25,2023-06-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-11-30,60,UK,Eraslanfort,+90(183)753-0768x102,PAY-10989,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,981,2998,Alpcan Durmuş,Sales,Sales Representative,Turkey,Male,124085,False,0
11027,Active,Not on Leave,,,0.97,3.5,MUD11027,saba.öcalan@beko.com,POS-453,sales representative,2019-04-25,3.2,sales representative,Contingent Worker,Regular,False,45.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-154,EMEA,6492,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-35,,2019-04-03,2019-04-03,2019-04-03,False,2019-04-03,8.2,28,2019-04-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1997-06-22,29,USA,Durduview,+90(902)548-5362x689,PAY-11027,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,724,1550,Saba Öcalan,Sales,Sales Representative,Turkey,Female,116756,False,0
11046,Active,Not on Leave,,,1.04,4.5,MUD11046,çinerk.gülen@beko.com,POS-517,sales representative,2025-03-21,2.7,sales representative,Contingent Worker,Regular,True,40.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-136,EMEA,2207,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-26,,2024-08-25,2024-08-25,2024-08-25,False,2024-08-25,3.7,93,2024-08-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1989-08-03,37,USA,Meryemeport,+90(220)429-8622x699,PAY-11046,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1493,2083,Çinerk Gülen,Sales,Sales Representative,USA,Male,124238,False,0
